ID,ID_Cliente,ID_Tipo_de_impressora,Duracao_em_meses,Valor_Total
48701,9917,Brother 7065dn,3,2997.75
48702,4512,Brother 7065dn,2,1998.5
48703,366,HP M1212nf,3,2992.89
48704,3766,Kyocera M2040dn,1,500
48705,6910,Kyocera M2040dn,1,500
48706,9496,HP P2055dn,1,500.08
48707,5110,Brother 8157dn,1,500
48708,4005,HP P2055dn,3,1500.24
48709,9033,Brother L5652dn,1,9996.05
48710,1535,Brother 8157dn,1,500
48711,2865,Brother 8952dw,2,2009.48
48712,2438,HP M1212nf,3,2992.89
48713,5629,HP M1212nf,2,1995.26
48714,4996,Brother 7065dn,3,2997.75
48715,1417,Brother L5652dn,2,19992.1
48716,3883,HP Pro M127fn,2,2008.3
48717,451,Brother 7065dn,3,2997.75
48718,4639,Brother L5652dn,3,29988.149999999998
48719,4425,Kyocera M2040dn,3,1500
48720,8053,HP M1212nf,1,997.63
48721,9970,Brother 7065dn,2,1998.5
48722,9756,Brother 8157dn,1,500
48723,7620,Kyocera M2040dn,3,1500
48724,4149,HP Pro M127fn,3,3012.45
48725,8477,HP P2055dn,3,1500.24
48726,169,HP 1015,1,501.65
48727,8655,HP Pro M127fn,3,3012.45
48728,6362,Brother 8952dw,1,1004.74
48729,9609,HP 1015,1,501.65
48730,8897,Brother 7065dn,3,2997.75
48731,2971,HP Pro M127fn,2,2008.3
48732,1109,HP P2055dn,3,1500.24
48733,5933,HP M1212nf,3,2992.89
48734,9838,HP P2055dn,1,500.08
48735,9617,HP 1015,1,501.65
48736,2783,HP 1015,1,501.65
48737,4319,Kyocera M2040dn,2,1000
48738,8826,Kyocera M2040dn,2,1000
48739,8713,Brother 8952dw,3,3014.2200000000003
48740,8303,HP P1606dn,2,500
48741,5278,HP 1015,2,1003.3
48742,2081,HP 400M425dn,3,3000
48743,976,HP P1606dn,1,250
48744,2437,HP P2055dn,3,1500.24
48745,2940,Kyocera M2040dn,1,500
48746,3148,HP P1606dn,1,250
48747,8089,HP 1015,3,1504.9499999999998
48748,1367,HP P2055dn,2,1000.16
48749,8315,Brother 8157dn,1,500
48750,6897,HP P2055dn,2,1000.16
48751,4560,HP P2055dn,2,1000.16
48752,3947,HP Pro M201dw,2,500
48753,1131,Brother 7065dn,1,999.25
48754,7840,Kyocera M2040dn,2,1000
48755,8284,HP MFP M225dw,1,994.02
48756,2468,HP P2055dn,2,1000.16
48757,6729,Brother L5652dn,3,29988.149999999998
48758,7372,HP M1212nf,3,2992.89
48759,6328,Brother 8157dn,2,1000
48760,2217,Brother 7065dn,2,1998.5
48761,9205,Brother L5652dn,2,19992.1
48762,2634,HP P2055dn,1,500.08
48763,5528,Brother 8952dw,3,3014.2200000000003
48764,240,HP P2055dn,2,1000.16
48765,3954,Kyocera M2040dn,3,1500
48766,8951,HP Pro M127fn,1,1004.15
48767,1518,HP M1212nf,1,997.63
48768,4922,Kyocera M2040dn,2,1000
48769,6432,Brother 7065dn,1,999.25
48770,3250,Brother 8157dn,3,1500
48771,165,Brother 7065dn,1,999.25
48772,5688,Brother 8952dw,1,1004.74
48773,1540,HP 1015,1,501.65
48774,3935,HP 1015,3,1504.9499999999998
48775,9094,HP Pro M201dw,2,500
48776,8425,HP Pro M201dw,1,250
48777,2853,Brother 8157dn,3,1500
48778,4783,Brother 8952dw,2,2009.48
48779,6256,Brother 8157dn,2,1000
48780,6231,HP P1606dn,3,750
48781,8398,HP P2055dn,1,500.08
48782,3402,HP 1015,3,1504.9499999999998
48783,8263,HP P2055dn,1,500.08
48784,5683,Brother 8157dn,2,1000
48785,6718,Kyocera M2040dn,2,1000
48786,2987,HP P2055dn,2,1000.16
48787,9627,Brother 8952dw,1,1004.74
48788,7889,HP 1015,1,501.65
48789,7414,HP M1212nf,2,1995.26
48790,3287,Brother 8157dn,1,500
48791,542,Brother 8952dw,2,2009.48
48792,2947,Brother L5652dn,2,19992.1
48793,2680,HP Pro M127fn,3,3012.45
48794,6922,Brother 8157dn,3,1500
48795,4307,HP MFP M225dw,1,994.02
48796,7972,HP P2055dn,1,500.08
48797,1662,HP 1015,3,1504.9499999999998
48798,1459,Brother 8157dn,2,1000
48799,1485,HP Pro M127fn,3,3012.45
48800,4096,Brother 8952dw,2,2009.48
48801,333,HP P1606dn,2,500
48802,88,Brother 8157dn,3,1500
48803,894,HP M1212nf,3,2992.89
48804,1376,Brother L5652dn,1,9996.05
48805,4502,Brother 8952dw,2,2009.48
48806,4301,Brother 8952dw,1,1004.74
48807,7300,HP P2055dn,2,1000.16
48808,860,HP MFP M225dw,1,994.02
48809,1015,HP M1212nf,1,997.63
48810,8076,HP P2055dn,2,1000.16
48811,8513,Brother 8157dn,1,500
48812,5214,HP Pro M201dw,3,750
48813,9795,Brother 7065dn,2,1998.5
48814,1187,Brother L5652dn,3,29988.149999999998
48815,135,HP 400M425dn,2,2000
48816,1606,HP P2055dn,3,1500.24
48817,3615,HP P2055dn,3,1500.24
48818,7869,Brother 8157dn,2,1000
48819,3999,Brother L5652dn,2,19992.1
48820,7501,HP M1212nf,2,1995.26
48821,8868,HP MFP M225dw,2,1988.04
48822,3315,HP Pro M127fn,1,1004.15
48823,4247,HP Pro M127fn,1,1004.15
48824,1477,Kyocera M2040dn,2,1000
48825,5763,HP Pro M201dw,1,250
48826,4636,HP 400M425dn,3,3000
48827,6000,Brother L5652dn,3,29988.149999999998
48828,6403,HP M1212nf,1,997.63
48829,2458,Brother 7065dn,1,999.25
48830,9512,Brother L5652dn,3,29988.149999999998
48831,4115,Brother L5652dn,2,19992.1
48832,9617,Brother L5652dn,3,29988.149999999998
48833,1610,HP P2055dn,2,1000.16
48834,6481,HP M1212nf,2,1995.26
48835,2968,HP M1212nf,3,2992.89
48836,9634,Brother 7065dn,3,2997.75
48837,8869,Kyocera M2040dn,2,1000
48838,3296,Brother 8157dn,3,1500
48839,5950,Brother 8952dw,1,1004.74
48840,721,HP M1212nf,2,1995.26
48841,8303,Brother L5652dn,2,19992.1
48842,5379,Brother 7065dn,2,1998.5
48843,6904,HP Pro M127fn,2,2008.3
48844,6337,Brother 7065dn,2,1998.5
48845,8245,Brother 8157dn,3,1500
48846,8641,HP M1212nf,3,2992.89
48847,1885,Brother 8952dw,3,3014.2200000000003
48848,58,Brother 8157dn,2,1000
48849,9002,Brother 8157dn,2,1000
48850,5069,HP Pro M127fn,2,2008.3
48851,1917,HP M1212nf,2,1995.26
48852,3413,HP P2055dn,2,1000.16
48853,9181,Brother 8952dw,1,1004.74
48854,8541,HP Pro M127fn,2,2008.3
48855,7186,HP P2055dn,1,500.08
48856,1214,Brother L5652dn,1,9996.05
48857,6980,HP P2055dn,2,1000.16
48858,8623,HP 1015,1,501.65
48859,6390,Brother L5652dn,3,29988.149999999998
48860,3876,HP MFP M225dw,1,994.02
48861,5308,HP MFP M225dw,1,994.02
48862,8196,HP 1015,1,501.65
48863,3713,HP P2055dn,1,500.08
48864,9371,HP P2055dn,2,1000.16
48865,2727,HP 1015,1,501.65
48866,7200,Brother 8952dw,3,3014.2200000000003
48867,1118,Brother L5652dn,1,9996.05
48868,854,Brother 7065dn,3,2997.75
48869,3741,Brother 8157dn,1,500
48870,3501,HP 400M425dn,2,2000
48871,5287,Brother 7065dn,1,999.25
48872,1447,HP MFP M225dw,3,2982.06
48873,105,HP P1606dn,2,500
48874,1146,Kyocera M2040dn,1,500
48875,8430,HP MFP M225dw,1,994.02
48876,4648,HP M1212nf,3,2992.89
48877,1151,HP MFP M225dw,1,994.02
48878,278,Kyocera M2040dn,3,1500
48879,7835,HP P2055dn,2,1000.16
48880,4953,Brother 8952dw,2,2009.48
48881,4905,HP P2055dn,2,1000.16
48882,5339,Brother L5652dn,1,9996.05
48883,6900,HP MFP M225dw,1,994.02
48884,5190,HP 1015,2,1003.3
48885,6998,Brother 8157dn,2,1000
48886,8400,HP M1212nf,1,997.63
48887,3216,HP 1015,2,1003.3
48888,454,Kyocera M2040dn,2,1000
48889,117,HP Pro M201dw,3,750
48890,7241,Brother 8157dn,2,1000
48891,9485,HP P2055dn,1,500.08
48892,1747,Brother L5652dn,3,29988.149999999998
48893,4701,Brother L5652dn,2,19992.1
48894,707,Brother 7065dn,3,2997.75
48895,1626,HP P2055dn,3,1500.24
48896,5970,Brother 7065dn,1,999.25
48897,6835,Kyocera M2040dn,1,500
48898,9798,HP P2055dn,2,1000.16
48899,3040,Brother 7065dn,1,999.25
48900,676,HP P2055dn,2,1000.16
48901,7006,HP Pro M201dw,3,750
48902,5366,HP P2055dn,3,1500.24
48903,6286,HP M1212nf,2,1995.26
48904,6434,HP M1212nf,2,1995.26
48905,8002,HP Pro M127fn,2,2008.3
48906,253,HP M1212nf,1,997.63
48907,4748,HP P2055dn,3,1500.24
48908,5096,HP MFP M225dw,1,994.02
48909,3529,Brother 7065dn,3,2997.75
48910,8496,HP P1606dn,3,750
48911,5550,HP Pro M127fn,2,2008.3
48912,2440,HP P2055dn,3,1500.24
48913,3602,Brother 7065dn,2,1998.5
48914,621,HP P2055dn,2,1000.16
48915,7730,Brother 8952dw,3,3014.2200000000003
48916,4385,Brother 7065dn,2,1998.5
48917,4426,Brother 8952dw,1,1004.74
48918,9897,HP P1606dn,2,500
48919,1363,Brother 8952dw,2,2009.48
48920,97,Brother L5652dn,1,9996.05
48921,1593,HP Pro M201dw,2,500
48922,7243,HP 1015,2,1003.3
48923,1537,Brother 7065dn,1,999.25
48924,2419,Brother 7065dn,2,1998.5
48925,7611,Brother 7065dn,1,999.25
48926,8010,HP MFP M225dw,3,2982.06
48927,8185,Brother 8157dn,2,1000
48928,5573,HP P2055dn,3,1500.24
48929,2299,HP 1015,3,1504.9499999999998
48930,5289,HP P2055dn,3,1500.24
48931,7465,HP P2055dn,3,1500.24
48932,4469,Kyocera M2040dn,2,1000
48933,1105,HP M1212nf,3,2992.89
48934,4608,HP P2055dn,1,500.08
48935,4984,Brother 8157dn,1,500
48936,5016,HP P2055dn,3,1500.24
48937,7843,HP P2055dn,1,500.08
48938,8514,HP Pro M201dw,3,750
48939,8923,HP Pro M201dw,3,750
48940,9398,HP P2055dn,3,1500.24
48941,66,Kyocera M2040dn,3,1500
48942,7618,Brother 8952dw,1,1004.74
48943,8163,HP Pro M127fn,2,2008.3
48944,9806,HP P1606dn,1,250
48945,324,Brother L5652dn,1,9996.05
48946,6899,HP MFP M225dw,3,2982.06
48947,1194,HP P1606dn,2,500
48948,4266,HP P1606dn,1,250
48949,3455,HP 1015,1,501.65
48950,4674,Brother 7065dn,2,1998.5
48951,8494,HP P2055dn,3,1500.24
48952,8336,Brother 8157dn,1,500
48953,1871,HP M1212nf,2,1995.26
48954,5725,Brother 7065dn,2,1998.5
48955,3251,Brother 7065dn,2,1998.5
48956,625,HP 1015,2,1003.3
48957,1748,Brother L5652dn,3,29988.149999999998
48958,6183,HP P2055dn,3,1500.24
48959,8873,HP M1212nf,1,997.63
48960,4065,Brother 7065dn,3,2997.75
48961,2443,HP 400M425dn,1,1000
48962,3111,Brother L5652dn,1,9996.05
48963,904,Brother L5652dn,1,9996.05
48964,9924,Brother 7065dn,3,2997.75
48965,954,HP P2055dn,2,1000.16
48966,7057,Kyocera M2040dn,3,1500
48967,911,HP M1212nf,1,997.63
48968,730,HP M1212nf,3,2992.89
48969,5907,Kyocera M2040dn,2,1000
48970,7197,HP M1212nf,2,1995.26
48971,919,HP M1212nf,1,997.63
48972,572,Brother 7065dn,2,1998.5
48973,3977,HP P2055dn,1,500.08
48974,5332,Kyocera M2040dn,1,500
48975,5446,Brother 8157dn,1,500
48976,3132,Brother 8157dn,2,1000
48977,9252,Brother 8157dn,2,1000
48978,2179,Brother 8157dn,3,1500
48979,7200,HP Pro M201dw,1,250
48980,8664,HP P1606dn,1,250
48981,9868,Brother 8157dn,3,1500
48982,7785,Brother 7065dn,1,999.25
48983,9834,HP P1606dn,2,500
48984,9806,HP M1212nf,1,997.63
48985,4327,HP 1015,2,1003.3
48986,4968,Brother 8157dn,2,1000
48987,347,Brother 7065dn,1,999.25
48988,4238,HP MFP M225dw,1,994.02
48989,6591,HP M1212nf,2,1995.26
48990,829,Brother 8157dn,1,500
48991,7322,HP Pro M201dw,2,500
48992,9549,HP P2055dn,2,1000.16
48993,7470,Brother 8952dw,1,1004.74
48994,1308,HP M1212nf,2,1995.26
48995,777,Brother 8157dn,2,1000
48996,4911,Brother 8952dw,1,1004.74
48997,977,HP P2055dn,1,500.08
48998,2477,HP P2055dn,1,500.08
48999,1620,HP Pro M127fn,3,3012.45
49000,9546,Brother L5652dn,3,29988.149999999998
49001,5302,Brother 8157dn,1,500
49002,6402,Brother 7065dn,2,1998.5
49003,4163,HP M1212nf,3,2992.89
49004,4922,Brother L5652dn,2,19992.1
49005,8699,Brother 7065dn,3,2997.75
49006,3499,HP MFP M225dw,3,2982.06
49007,6313,HP P2055dn,2,1000.16
49008,5703,HP MFP M225dw,1,994.02
49009,9005,HP M1212nf,2,1995.26
49010,2266,HP 1015,2,1003.3
49011,6433,HP P2055dn,3,1500.24
49012,4394,HP 400M425dn,3,3000
49013,6041,HP P2055dn,1,500.08
49014,7712,Brother 8952dw,3,3014.2200000000003
49015,133,HP Pro M127fn,1,1004.15
49016,6438,HP Pro M127fn,1,1004.15
49017,1126,Brother 7065dn,1,999.25
49018,5337,HP 1015,3,1504.9499999999998
49019,380,HP P1606dn,3,750
49020,2922,Brother 8952dw,3,3014.2200000000003
49021,2385,HP 1015,3,1504.9499999999998
49022,726,HP M1212nf,3,2992.89
49023,4549,Brother L5652dn,3,29988.149999999998
49024,1655,HP 1015,1,501.65
49025,4787,Brother 8157dn,2,1000
49026,2195,HP M1212nf,1,997.63
49027,8486,HP P2055dn,3,1500.24
49028,3819,Brother 8952dw,1,1004.74
49029,8148,Brother 8157dn,2,1000
49030,1740,HP P2055dn,1,500.08
49031,3893,HP P2055dn,2,1000.16
49032,7671,HP M1212nf,3,2992.89
49033,3274,Kyocera M2040dn,3,1500
49034,4434,HP P2055dn,1,500.08
49035,1819,HP Pro M201dw,3,750
49036,3093,Brother 8952dw,3,3014.2200000000003
49037,1659,Brother 8157dn,2,1000
49038,8013,Kyocera M2040dn,3,1500
49039,274,HP P2055dn,1,500.08
49040,3807,HP 1015,1,501.65
49041,9594,Brother 8157dn,1,500
49042,7258,Kyocera M2040dn,3,1500
49043,944,HP 1015,1,501.65
49044,7507,Brother L5652dn,1,9996.05
49045,2963,HP 1015,2,1003.3
49046,8460,HP P1606dn,2,500
49047,9597,Brother 8157dn,2,1000
49048,2622,HP 1015,2,1003.3
49049,370,HP 400M425dn,2,2000
49050,4455,HP P2055dn,1,500.08
49051,4268,Brother L5652dn,3,29988.149999999998
49052,9626,HP M1212nf,2,1995.26
49053,1022,HP P2055dn,1,500.08
49054,1498,Brother L5652dn,1,9996.05
49055,1625,Kyocera M2040dn,2,1000
49056,6705,HP P2055dn,3,1500.24
49057,2004,Kyocera M2040dn,1,500
49058,2819,HP P1606dn,2,500
49059,5838,Brother 8157dn,3,1500
49060,963,Brother 8157dn,3,1500
49061,9728,HP P2055dn,2,1000.16
49062,6428,HP P2055dn,2,1000.16
49063,2370,HP M1212nf,2,1995.26
49064,2958,HP P2055dn,3,1500.24
49065,1668,Brother 8157dn,3,1500
49066,1630,Brother 8157dn,3,1500
49067,6526,Brother L5652dn,1,9996.05
49068,6911,HP MFP M225dw,2,1988.04
49069,6508,HP P2055dn,3,1500.24
49070,8689,HP 400M425dn,2,2000
49071,9529,HP P1606dn,1,250
49072,7186,Brother 7065dn,3,2997.75
49073,9902,HP MFP M225dw,1,994.02
49074,4150,Kyocera M2040dn,1,500
49075,5639,Brother L5652dn,2,19992.1
49076,4130,HP 1015,1,501.65
49077,3902,Brother 8157dn,2,1000
49078,7389,HP P2055dn,1,500.08
49079,9288,Brother L5652dn,3,29988.149999999998
49080,8307,Brother 8157dn,3,1500
49081,466,HP P2055dn,3,1500.24
49082,4760,HP MFP M225dw,1,994.02
49083,7587,HP MFP M225dw,3,2982.06
49084,8154,Brother L5652dn,1,9996.05
49085,9008,Brother 7065dn,1,999.25
49086,381,HP P1606dn,3,750
49087,6316,HP P2055dn,3,1500.24
49088,2345,Brother 7065dn,1,999.25
49089,8556,HP M1212nf,1,997.63
49090,1382,HP Pro M127fn,3,3012.45
49091,958,Kyocera M2040dn,3,1500
49092,7613,Kyocera M2040dn,2,1000
49093,8684,HP P2055dn,2,1000.16
49094,8074,Kyocera M2040dn,1,500
49095,9772,HP M1212nf,3,2992.89
49096,8737,Kyocera M2040dn,3,1500
49097,413,HP P2055dn,2,1000.16
49098,6081,HP MFP M225dw,2,1988.04
49099,926,Brother 8952dw,2,2009.48
49100,1499,HP Pro M201dw,1,250
49101,2869,HP 1015,3,1504.9499999999998
49102,538,Kyocera M2040dn,2,1000
49103,2725,Kyocera M2040dn,1,500
49104,2227,Brother 8952dw,3,3014.2200000000003
49105,7401,HP Pro M201dw,1,250
49106,2082,HP P2055dn,3,1500.24
49107,7469,HP P2055dn,1,500.08
49108,4980,Brother 7065dn,1,999.25
49109,7228,Brother 7065dn,2,1998.5
49110,4487,HP 400M425dn,2,2000
49111,9704,Brother 8952dw,2,2009.48
49112,28,Brother L5652dn,1,9996.05
49113,8701,HP P1606dn,3,750
49114,714,HP 400M425dn,2,2000
49115,4614,HP M1212nf,3,2992.89
49116,5764,Brother 8157dn,3,1500
49117,2002,HP Pro M127fn,1,1004.15
49118,7880,Brother L5652dn,2,19992.1
49119,5989,Brother 8952dw,2,2009.48
49120,7858,Brother 8157dn,2,1000
49121,4392,Brother 7065dn,2,1998.5
49122,2009,HP P2055dn,3,1500.24
49123,5689,HP MFP M225dw,1,994.02
49124,6258,HP P2055dn,1,500.08
49125,9316,HP P2055dn,1,500.08
49126,6536,HP P1606dn,1,250
49127,8280,Kyocera M2040dn,1,500
49128,800,HP M1212nf,1,997.63
49129,460,HP P2055dn,1,500.08
49130,4433,Brother 8952dw,1,1004.74
49131,8039,Brother 8952dw,2,2009.48
49132,5711,HP P2055dn,3,1500.24
49133,5086,Brother 8952dw,2,2009.48
49134,1375,HP 400M425dn,1,1000
49135,8598,Brother L5652dn,2,19992.1
49136,4532,Brother 8157dn,2,1000
49137,9350,Brother 8157dn,3,1500
49138,4675,HP 1015,3,1504.9499999999998
49139,5513,Kyocera M2040dn,1,500
49140,4799,HP 1015,2,1003.3
49141,1452,Brother 7065dn,3,2997.75
49142,6495,Brother 7065dn,2,1998.5
49143,9563,Brother L5652dn,3,29988.149999999998
49144,1095,Brother 7065dn,1,999.25
49145,6646,HP P2055dn,1,500.08
49146,2027,Brother L5652dn,2,19992.1
49147,3038,Brother 8952dw,1,1004.74
49148,8708,HP MFP M225dw,2,1988.04
49149,8173,Brother L5652dn,1,9996.05
49150,4998,HP MFP M225dw,3,2982.06
49151,7607,HP MFP M225dw,2,1988.04
49152,9326,HP P2055dn,1,500.08
49153,5018,HP Pro M127fn,2,2008.3
49154,1266,HP M1212nf,1,997.63
49155,8636,Brother 7065dn,3,2997.75
49156,2370,HP M1212nf,1,997.63
49157,3916,HP P2055dn,3,1500.24
49158,8000,HP P2055dn,1,500.08
49159,8703,Brother 7065dn,3,2997.75
49160,1803,HP MFP M225dw,3,2982.06
49161,9323,Brother 8952dw,2,2009.48
49162,3311,HP P2055dn,1,500.08
49163,7687,HP M1212nf,1,997.63
49164,4704,Brother 8157dn,2,1000
49165,9818,Brother 8157dn,2,1000
49166,6352,HP MFP M225dw,2,1988.04
49167,2923,Brother 8157dn,2,1000
49168,1767,HP 1015,3,1504.9499999999998
49169,691,Brother 8157dn,1,500
49170,9511,Brother 7065dn,2,1998.5
49171,2373,HP Pro M127fn,3,3012.45
49172,5953,HP P1606dn,2,500
49173,8591,Brother 8952dw,2,2009.48
49174,2378,Brother L5652dn,2,19992.1
49175,8404,HP MFP M225dw,2,1988.04
49176,1640,HP P2055dn,3,1500.24
49177,5920,Brother 7065dn,2,1998.5
49178,3010,Brother L5652dn,3,29988.149999999998
49179,1166,Brother 8952dw,1,1004.74
49180,8101,HP P2055dn,2,1000.16
49181,1427,HP MFP M225dw,2,1988.04
49182,7431,HP MFP M225dw,2,1988.04
49183,7205,Kyocera M2040dn,2,1000
49184,7914,Brother L5652dn,2,19992.1
49185,4259,Brother L5652dn,1,9996.05
49186,7344,Brother 8157dn,3,1500
49187,4648,HP MFP M225dw,2,1988.04
49188,7602,Brother 8157dn,3,1500
49189,9607,Brother 8157dn,3,1500
49190,2272,Brother 8157dn,3,1500
49191,2952,HP M1212nf,1,997.63
49192,9817,Brother L5652dn,2,19992.1
49193,7569,Kyocera M2040dn,2,1000
49194,4981,HP P2055dn,3,1500.24
49195,7089,Brother 8157dn,3,1500
49196,8968,Brother 8157dn,3,1500
49197,4442,HP P2055dn,3,1500.24
49198,6729,Brother L5652dn,1,9996.05
49199,6926,HP P2055dn,2,1000.16
49200,2020,Brother 7065dn,1,999.25
49201,878,Brother 7065dn,3,2997.75
49202,3060,HP MFP M225dw,2,1988.04
49203,8528,HP 1015,1,501.65
49204,7116,Brother 8157dn,3,1500
49205,8632,Brother 7065dn,1,999.25
49206,4880,HP MFP M225dw,2,1988.04
49207,5457,HP P1606dn,1,250
49208,8704,HP P1606dn,3,750
49209,7355,Brother 8952dw,1,1004.74
49210,5175,HP P2055dn,1,500.08
49211,5866,HP MFP M225dw,3,2982.06
49212,5117,HP M1212nf,3,2992.89
49213,4366,Brother 8157dn,2,1000
49214,5912,Kyocera M2040dn,2,1000
49215,3219,Brother L5652dn,1,9996.05
49216,831,Brother 7065dn,3,2997.75
49217,5251,HP MFP M225dw,1,994.02
49218,3755,HP P2055dn,3,1500.24
49219,3579,HP P2055dn,2,1000.16
49220,7838,HP M1212nf,1,997.63
49221,8183,Brother 8157dn,3,1500
49222,3214,HP MFP M225dw,2,1988.04
49223,8305,Brother 7065dn,2,1998.5
49224,9296,HP P1606dn,3,750
49225,8121,HP M1212nf,2,1995.26
49226,9304,HP M1212nf,1,997.63
49227,2790,Brother L5652dn,2,19992.1
49228,9807,Brother 8952dw,2,2009.48
49229,2151,HP Pro M201dw,2,500
49230,5784,Brother 7065dn,1,999.25
49231,4639,Brother 8157dn,2,1000
49232,5857,HP 400M425dn,2,2000
49233,6916,HP M1212nf,1,997.63
49234,1400,Brother 7065dn,2,1998.5
49235,3622,HP M1212nf,3,2992.89
49236,2578,HP M1212nf,1,997.63
49237,8077,HP P2055dn,3,1500.24
49238,2260,HP Pro M127fn,1,1004.15
49239,2559,Brother 7065dn,3,2997.75
49240,2895,HP 1015,2,1003.3
49241,2688,HP M1212nf,1,997.63
49242,7507,HP Pro M127fn,1,1004.15
49243,9598,HP MFP M225dw,3,2982.06
49244,6856,Kyocera M2040dn,3,1500
49245,8110,HP Pro M127fn,3,3012.45
49246,9911,Brother 8952dw,2,2009.48
49247,9894,Brother 8157dn,3,1500
49248,5160,HP P1606dn,2,500
49249,492,HP M1212nf,2,1995.26
49250,3108,Brother L5652dn,1,9996.05
49251,8997,Brother 8157dn,1,500
49252,8065,HP P1606dn,3,750
49253,7776,HP 1015,1,501.65
49254,661,Brother L5652dn,3,29988.149999999998
49255,1942,HP P2055dn,1,500.08
49256,174,Brother 8157dn,3,1500
49257,3757,Brother 8157dn,1,500
49258,1334,HP P2055dn,2,1000.16
49259,5650,HP P1606dn,3,750
49260,4613,HP 1015,2,1003.3
49261,2058,Brother 7065dn,2,1998.5
49262,1848,Brother 7065dn,1,999.25
49263,5277,Kyocera M2040dn,1,500
49264,311,Brother 7065dn,1,999.25
49265,8209,HP P2055dn,3,1500.24
49266,1665,Brother 8157dn,1,500
49267,8545,Brother L5652dn,2,19992.1
49268,6898,Brother 7065dn,1,999.25
49269,3241,HP MFP M225dw,1,994.02
49270,1497,Brother 8952dw,1,1004.74
49271,7569,HP P2055dn,2,1000.16
49272,9925,HP P2055dn,2,1000.16
49273,7754,Brother L5652dn,3,29988.149999999998
49274,7876,Brother 8952dw,3,3014.2200000000003
49275,6012,Brother L5652dn,2,19992.1
49276,7494,Kyocera M2040dn,3,1500
49277,4391,Brother 8952dw,2,2009.48
49278,3751,Kyocera M2040dn,2,1000
49279,867,Brother 8157dn,3,1500
49280,8752,Brother L5652dn,1,9996.05
49281,2959,HP 1015,1,501.65
49282,1397,Kyocera M2040dn,1,500
49283,378,HP M1212nf,2,1995.26
49284,4613,HP P1606dn,3,750
49285,6781,HP 1015,1,501.65
49286,1188,HP M1212nf,3,2992.89
49287,2634,Brother 8157dn,1,500
49288,6626,Brother 8157dn,1,500
49289,8582,HP M1212nf,1,997.63
49290,3873,HP P2055dn,2,1000.16
49291,4073,HP P2055dn,1,500.08
49292,1164,HP Pro M201dw,1,250
49293,1031,Brother 7065dn,3,2997.75
49294,6371,HP P2055dn,2,1000.16
49295,1866,Brother L5652dn,3,29988.149999999998
49296,6392,HP P2055dn,3,1500.24
49297,4700,HP P2055dn,1,500.08
49298,392,Brother 7065dn,2,1998.5
49299,6834,HP P2055dn,3,1500.24
49300,5890,Brother L5652dn,1,9996.05
49301,7659,HP M1212nf,3,2992.89
49302,9123,Brother 8952dw,2,2009.48
49303,6959,HP P1606dn,3,750
49304,3410,HP MFP M225dw,3,2982.06
49305,7292,Brother 8952dw,2,2009.48
49306,4862,Kyocera M2040dn,1,500
49307,4491,HP P2055dn,1,500.08
49308,7245,HP Pro M201dw,3,750
49309,9810,Brother 8157dn,2,1000
49310,783,Kyocera M2040dn,3,1500
49311,8147,Brother 8952dw,3,3014.2200000000003
49312,1469,Brother 8157dn,3,1500
49313,693,HP M1212nf,2,1995.26
49314,1211,HP Pro M201dw,2,500
49315,6935,Brother L5652dn,3,29988.149999999998
49316,6663,Brother 8157dn,3,1500
49317,166,HP M1212nf,1,997.63
49318,6371,HP P2055dn,2,1000.16
49319,5815,HP MFP M225dw,1,994.02
49320,4942,HP M1212nf,1,997.63
49321,585,HP M1212nf,2,1995.26
49322,1426,Brother 8952dw,2,2009.48
49323,4148,Brother 7065dn,1,999.25
49324,3296,HP M1212nf,3,2992.89
49325,6830,Brother 7065dn,2,1998.5
49326,663,Brother 7065dn,1,999.25
49327,9239,Brother 7065dn,3,2997.75
49328,9625,HP P2055dn,3,1500.24
49329,2820,HP P1606dn,2,500
49330,4395,Brother 7065dn,2,1998.5
49331,1433,Kyocera M2040dn,2,1000
49332,1418,HP M1212nf,3,2992.89
49333,4098,Kyocera M2040dn,3,1500
49334,1685,Brother 8952dw,3,3014.2200000000003
49335,841,HP Pro M201dw,1,250
49336,4377,Kyocera M2040dn,3,1500
49337,4711,HP Pro M127fn,2,2008.3
49338,1434,HP MFP M225dw,1,994.02
49339,1413,Brother L5652dn,3,29988.149999999998
49340,7620,Brother L5652dn,3,29988.149999999998
49341,9948,HP M1212nf,2,1995.26
49342,8313,HP 400M425dn,3,3000
49343,6606,HP 400M425dn,2,2000
49344,2247,Brother 8952dw,3,3014.2200000000003
49345,9377,HP M1212nf,2,1995.26
49346,3524,HP P2055dn,2,1000.16
49347,5971,HP Pro M127fn,2,2008.3
49348,9312,HP P2055dn,3,1500.24
49349,865,Brother 8157dn,1,500
49350,5585,Brother 7065dn,3,2997.75
49351,700,HP MFP M225dw,3,2982.06
49352,7576,Brother 8157dn,2,1000
49353,1190,Brother 8157dn,2,1000
49354,3975,Brother 7065dn,2,1998.5
49355,2154,HP 1015,3,1504.9499999999998
49356,2781,Brother 8157dn,3,1500
49357,9473,HP 1015,2,1003.3
49358,4441,Brother 7065dn,1,999.25
49359,655,Brother L5652dn,1,9996.05
49360,5603,Brother 8157dn,1,500
49361,8500,HP M1212nf,2,1995.26
49362,9810,HP 400M425dn,1,1000
49363,715,Brother 7065dn,1,999.25
49364,6816,Brother 8952dw,1,1004.74
